	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	source	Unnamed: 0.1.1.1.1.1.1	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color	sp_samp_ivp	sp_samp_bdvp	sp_samp_forced	sp_samp_ivp_col	sp_samp_bdvp_col	sp_samp_forced_col	sp_samp_sample	sp_samp_sample_col	sp_sampivp_eq	sp_samp_ivp_transient	sp_samp_bdvp_eq	sp_samp_forced_eq	sp_sampivp_eq_col	sp_samp_ivp_transient_col	sp_samp_bdvp_eq_col	sp_samp_forced_eq_col
1639	1639	1639	1639	1639	1639	1639	1639	1639	[Clostridium] scindens	1639	Eubacterium desmolans	0.856601327923	2	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	400.0	14.0	63.0	#6384eb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008918	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1640	1640	1640	1640	1640	1640	1640	1640	1640	Eubacterium desmolans	1640	[Clostridium] spiroforme	0.921820858183	4	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1641	1641	1641	1641	1641	1641	1641	1641	1641	[Clostridium] spiroforme	1641	Eubacterium desmolans	0.921820858183	9	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	332.0	14.0	63.0	#96b7ff	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.001271	0.0	-1443923658337.1135	#3b4cc0	#b1cbfc	#b40426	#b40426
1642	1642	1642	1642	1642	1642	1642	1642	1642	Eubacterium desmolans	1642	[Clostridium] symbiosum	0.883134292045	4	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1643	1643	1643	1643	1643	1643	1643	1643	1643	[Clostridium] symbiosum	1643	Eubacterium desmolans	0.883134292045	10	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	438.0	14.0	63.0	#4961d2	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.009622	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1644	1644	1644	1644	1644	1644	1644	1644	1644	Eubacterium desmolans	1644	[Eubacterium] eligens	0.870095669505	4	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1645	1645	1645	1645	1645	1645	1645	1645	1645	[Eubacterium] eligens	1645	Eubacterium desmolans	0.870095669505	16	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	328.0	14.0	63.0	#9abbff	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.0015300000000000001	0.0	-1443923658337.1135	#3b4cc0	#b1cbfc	#b40426	#b40426
1646	1646	1646	1646	1646	1646	1646	1646	1646	Eubacterium desmolans	1646	Anaerococcus vaginalis	0.869385764782	4	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1647	1647	1647	1647	1647	1647	1647	1647	1647	Anaerococcus vaginalis	1647	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	416.0	14.0	63.0	#5875e1	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008966	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1648	1648	1648	1648	1648	1648	1648	1648	1648	Eubacterium desmolans	1648	Bifidobacterium longum	0.8236012507520001	4	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1649	1649	1649	1649	1649	1649	1649	1649	1649	Bifidobacterium longum	1649	Eubacterium desmolans	0.8236012507520001	14	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	315.0	14.0	63.0	#a3c2fe	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.0075239999999999994	0.0	-1443923658337.1135	#3b4cc0	#b3cdfb	#b40426	#b40426
1650	1650	1650	1650	1650	1650	1650	1650	1650	Eubacterium desmolans	1650	Bifidobacterium saeculare	0.869385764782	4	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1651	1651	1651	1651	1651	1651	1651	1651	1651	Bifidobacterium saeculare	1651	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	321.0	14.0	63.0	#9ebeff	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.007067	0.0	-1443923658337.1135	#3b4cc0	#b3cdfb	#b40426	#b40426
1652	1652	1652	1652	1652	1652	1652	1652	1652	Eubacterium desmolans	1652	Catabacter hongkongensis	0.869385764782	4	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1653	1653	1653	1653	1653	1653	1653	1653	1653	Catabacter hongkongensis	1653	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	381.0	14.0	63.0	#7093f3	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008643000000000001	0.0	-1443923658337.1135	#3b4cc0	#adc9fd	#b40426	#b40426
1654	1654	1654	1654	1654	1654	1654	1654	1654	Eubacterium desmolans	1654	Clostridium sp. FS41	0.869385764782	4	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1655	1655	1655	1655	1655	1655	1655	1655	1655	Clostridium sp. FS41	1655	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	371.0	14.0	63.0	#799cf8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008283	0.0	-1443923658337.1135	#3b4cc0	#adc9fd	#b40426	#b40426
1656	1656	1656	1656	1656	1656	1656	1656	1656	Eubacterium desmolans	1656	Clostridium sp. KNHs214	0.869385764782	4	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1657	1657	1657	1657	1657	1657	1657	1657	1657	Clostridium sp. KNHs214	1657	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	291.0	14.0	63.0	#b5cdfa	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016543000000000002	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1658	1658	1658	1658	1658	1658	1658	1658	1658	Eubacterium desmolans	1658	Collinsella stercoris	0.869385764782	4	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1659	1659	1659	1659	1659	1659	1659	1659	1659	Collinsella stercoris	1659	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	418.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008968	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1660	1660	1660	1660	1660	1660	1660	1660	1660	Eubacterium desmolans	1660	Eggerthella sp. YY7918	0.869385764782	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1661	1661	1661	1661	1661	1661	1661	1661	1661	Eggerthella sp. YY7918	1661	Eubacterium desmolans	0.869385764782	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	416.0	14.0	63.0	#5875e1	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008966	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1662	1662	1662	1662	1662	1662	1662	1662	1662	Eubacterium desmolans	1662	Erysipelotrichaceae bacterium 2_2_44A	0.90149480572	4	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1663	1663	1663	1663	1663	1663	1663	1663	1663	Erysipelotrichaceae bacterium 2_2_44A	1663	Eubacterium desmolans	0.90149480572	3	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	377.0	14.0	63.0	#7396f5	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008522	0.0	-1443923658337.1135	#3b4cc0	#adc9fd	#b40426	#b40426
1664	1664	1664	1664	1664	1664	1664	1664	1664	Eubacterium desmolans	1664	Erysipelotrichaceae bacterium 6_1_45	0.918162925966	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1665	1665	1665	1665	1665	1665	1665	1665	1665	Erysipelotrichaceae bacterium 6_1_45	1665	Eubacterium desmolans	0.918162925966	8	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	417.0	14.0	63.0	#5673e0	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008967000000000001	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1666	1666	1666	1666	1666	1666	1666	1666	1666	Eubacterium limosum	1666	[Clostridium] citroniae	0.965543056231	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1667	1667	1667	1667	1667	1667	1667	1667	1667	[Clostridium] citroniae	1667	Eubacterium limosum	0.965543056231	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	450.0	14.0	63.0	#4055c8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.016935	0.0	-1443923658337.1135	#3b4cc0	#a9c6fd	#b40426	#b40426
1668	1668	1668	1668	1668	1668	1668	1668	1668	Eubacterium limosum	1668	[Clostridium] scindens	0.853671447755	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1669	1669	1669	1669	1669	1669	1669	1669	1669	[Clostridium] scindens	1669	Eubacterium limosum	0.853671447755	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	400.0	14.0	63.0	#6384eb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008918	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1670	1670	1670	1670	1670	1670	1670	1670	1670	Eubacterium limosum	1670	[Eubacterium] cellulosolvens	0.969911300836	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1671	1671	1671	1671	1671	1671	1671	1671	1671	[Eubacterium] cellulosolvens	1671	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	387.0	14.0	63.0	#6c8ff1	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008805	0.0	-1443923658337.1135	#3b4cc0	#adc9fd	#b40426	#b40426
1672	1672	1672	1672	1672	1672	1672	1672	1672	Eubacterium limosum	1672	[Eubacterium] hallii	0.8486624636769999	6	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1673	1673	1673	1673	1673	1673	1673	1673	1673	[Eubacterium] hallii	1673	Eubacterium limosum	0.8486624636769999	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	329.0	14.0	63.0	#98b9ff	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.001524	0.0	-1443923658337.1135	#3b4cc0	#b1cbfc	#b40426	#b40426
1674	1674	1674	1674	1674	1674	1674	1674	1674	Eubacterium limosum	1674	[Ruminococcus] gnavus	0.847685222391	6	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1675	1675	1675	1675	1675	1675	1675	1675	1675	[Ruminococcus] gnavus	1675	Eubacterium limosum	0.847685222391	12	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	287.0	14.0	63.0	#b7cff9	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.040208	0.0	-1443923658337.1135	#3b4cc0	#c3d5f4	#b40426	#b40426
1676	1676	1676	1676	1676	1676	1676	1676	1676	Eubacterium limosum	1676	Alistipes onderdonkii	0.8804298066159999	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1677	1677	1677	1677	1677	1677	1677	1677	1677	Alistipes onderdonkii	1677	Eubacterium limosum	0.8804298066159999	13	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	433.0	14.0	63.0	#4b64d5	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.009493999999999999	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1678	1678	1678	1678	1678	1678	1678	1678	1678	Eubacterium limosum	1678	Anaerofustis stercorihominis	0.969911300836	6	13	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1679	1679	1679	1679	1679	1679	1679	1679	1679	Anaerofustis stercorihominis	1679	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	374.0	14.0	63.0	#7699f6	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008433	0.0	-1443923658337.1135	#3b4cc0	#adc9fd	#b40426	#b40426
1680	1680	1680	1680	1680	1680	1680	1680	1680	Eubacterium limosum	1680	bacterium LF-3	0.824200592654	6	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1681	1681	1681	1681	1681	1681	1681	1681	1681	bacterium LF-3	1681	Eubacterium limosum	0.824200592654	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	299.0	14.0	63.0	#afcafc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.015444999999999999	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1682	1682	1682	1682	1682	1682	1682	1682	1682	Eubacterium limosum	1682	Blautia hydrogenotrophica	0.8744055360200002	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1683	1683	1683	1683	1683	1683	1683	1683	1683	Blautia hydrogenotrophica	1683	Eubacterium limosum	0.8744055360200002	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	310.0	14.0	63.0	#a6c4fe	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.011091	0.0	-1443923658337.1135	#3b4cc0	#b5cdfa	#b40426	#b40426
1684	1684	1684	1684	1684	1684	1684	1684	1684	Eubacterium limosum	1684	Clostridiaceae bacterium MS3	0.969558552335	6	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1685	1685	1685	1685	1685	1685	1685	1685	1685	Clostridiaceae bacterium MS3	1685	Eubacterium limosum	0.969558552335	3	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	349.0	14.0	63.0	#89acfd	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.00011599999999999999	0.0	-1443923658337.1135	#3b4cc0	#b1cbfc	#b40426	#b40426
1686	1686	1686	1686	1686	1686	1686	1686	1686	Eubacterium limosum	1686	Clostridiales bacterium 1_7_47FAA	0.969911300836	6	14	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1687	1687	1687	1687	1687	1687	1687	1687	1687	Clostridiales bacterium 1_7_47FAA	1687	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	393.0	14.0	63.0	#688aef	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008869	0.0	-1443923658337.1135	#3b4cc0	#abc8fd	#b40426	#b40426
1688	1688	1688	1688	1688	1688	1688	1688	1688	Eubacterium limosum	1688	Clostridiales bacterium NK3B98	0.969911300836	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1689	1689	1689	1689	1689	1689	1689	1689	1689	Clostridiales bacterium NK3B98	1689	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	282.0	14.0	63.0	#bbd1f8	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.049175	0.0	-1443923658337.1135	#3b4cc0	#c6d6f1	#b40426	#b40426
1690	1690	1690	1690	1690	1690	1690	1690	1690	Eubacterium limosum	1690	Clostridiales bacterium VE202-15	0.969911300836	6	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1691	1691	1691	1691	1691	1691	1691	1691	1691	Clostridiales bacterium VE202-15	1691	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	298.0	14.0	63.0	#afcafc	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.015519999999999999	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1692	1692	1692	1692	1692	1692	1692	1692	1692	Eubacterium limosum	1692	Clostridiales bacterium VE202-21	0.825658837764	6	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1693	1693	1693	1693	1693	1693	1693	1693	1693	Clostridiales bacterium VE202-21	1693	Eubacterium limosum	0.825658837764	11	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	367.0	14.0	63.0	#7b9ff9	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.008093000000000001	0.0	-1443923658337.1135	#3b4cc0	#adc9fd	#b40426	#b40426
1694	1694	1694	1694	1694	1694	1694	1694	1694	Eubacterium limosum	1694	Clostridium botulinum	0.969911300836	6	7	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1695	1695	1695	1695	1695	1695	1695	1695	1695	Clostridium botulinum	1695	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	324.0	14.0	63.0	#9dbdff	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.006063000000000001	0.0	-1443923658337.1135	#3b4cc0	#b3cdfb	#b40426	#b40426
1696	1696	1696	1696	1696	1696	1696	1696	1696	Eubacterium limosum	1696	Clostridium perfringens	0.8642214254170001	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1697	1697	1697	1697	1697	1697	1697	1697	1697	Clostridium perfringens	1697	Eubacterium limosum	0.8642214254170001	2	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	314.0	14.0	63.0	#a3c2fe	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.007937999999999999	0.0	-1443923658337.1135	#3b4cc0	#b3cdfb	#b40426	#b40426
1698	1698	1698	1698	1698	1698	1698	1698	1698	Eubacterium limosum	1698	Clostridium sartagoforme	0.969911300836	6	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1699	1699	1699	1699	1699	1699	1699	1699	1699	Clostridium sartagoforme	1699	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	441.0	14.0	63.0	#465ecf	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	-0.016030000000000003	0.0	-1443923658337.1135	#3b4cc0	#a9c6fd	#b40426	#b40426
1700	1700	1700	1700	1700	1700	1700	1700	1700	Eubacterium limosum	1700	Clostridium sp. 7_2_43FAA	0.969911300836	6	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	292.0	14.0	63.0	#b3cdfb	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.016517	0.0	-1443923658337.1135	#3b4cc0	#b7cff9	#b40426	#b40426
1701	1701	1701	1701	1701	1701	1701	1701	1701	Clostridium sp. 7_2_43FAA	1701	Eubacterium limosum	0.969911300836	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	0.0	1.0	#8000ff	#7610ff	278.0	14.0	63.0	#bed2f6	#3b4cc0	#3b4cc0	0.0	#3b4cc0	0.000192	0.049678	0.0	-1443923658337.1135	#3b4cc0	#c6d6f1	#b40426	#b40426
